account_id,customer_id,account_type_id,branch_id,account_open_date,account_close_date,account_status,created_by,updated_by,created_date,updated_date,account_number,ACCOUNT_APPLICATION_ID
11276,44492,11,21294,2022-05-09,2023-05-29,Close,Sarah Richardson,Sherry Guzman,2022-01-08,2020-11-09,3479836017,33631
11277,17956,9,5074,2020-05-07,2021-05-12,Close,Michael Vasquez,Cody Wilkinson,2018-10-12,2023-02-20,444888922,33637
11278,10441,4,16942,2018-03-30,2022-05-21,Close,Michael Berry,Karen West,2020-11-06,2022-09-06,1760604515,33638
11279,34848,16,5605,2018-10-16,2020-04-04,Close,Jason Fox,Mark Howard,2022-11-22,2023-05-16,5838911900,33639
11280,9879,15,25857,2018-09-16,2022-05-09,Close,Jason Howard,Benjamin Petersen,2023-02-06,2020-12-15,5376112053,33641
11281,87171,16,2781,2021-05-24,,Open,Amber Estrada,Daniel Douglas,2022-10-13,2022-07-27,5268929682,33642
11282,94488,3,20704,2022-08-18,,Open,Dominic Berger,Alexander Murray,2020-02-25,2021-07-17,5806676551,33644
11283,39358,10,24098,2020-10-03,,Open,Dana Baker MD,William Williams,2019-05-02,2021-06-28,6698335153,33645
11284,23401,15,21266,2019-11-04,,Open,Luke Franklin,Kenneth Rojas,2018-09-23,2021-10-16,4084060804,33655
11285,87060,12,13932,2018-01-14,,Open,Jonathon Lindsey,Frank Dunn,2020-05-02,2023-01-17,5800583425,33656
11286,43131,7,24002,2019-11-05,2023-05-02,Close,Samantha Allison,Rodney Potter,2018-03-13,2020-12-15,9675531014,33657
11287,85371,5,11835,2019-01-28,2021-07-12,Close,David Hill,Philip Hays,2019-11-21,2022-05-18,5175034879,33660
11288,61443,5,12729,2022-08-31,,Open,Jeremy Cisneros DVM,Daniel Scott,2019-05-16,2021-05-28,4910082789,33661
11289,5123,11,3658,2018-01-19,2021-01-24,Close,Ronald Johnson,John Baldwin,2020-10-10,2022-01-08,1976382111,33666
11290,33101,18,17896,2021-10-26,,Open,Todd Arnold,Madison Wheeler,2019-06-24,2022-04-01,3745686821,33673
11291,45461,16,19150,2020-03-28,2021-08-10,Close,Malik Higgins,Keith Murphy,2021-01-30,2022-10-24,2607730867,33678
11292,32406,3,10948,2020-05-16,,Open,Dennis Collins,Reginald Conway,2020-02-01,2023-03-17,7808308952,33679
11293,87650,15,1148,2020-07-18,2022-05-04,Close,Jessica Burch,Dr. Brianna Barber,2020-09-17,2023-04-13,4772404643,33682
11294,76225,11,13648,2021-06-03,2022-08-12,Close,Jennifer Johnston,Justin Price MD,2023-03-24,2023-06-06,119831552,33685
11295,63789,9,21473,2019-06-09,,Open,Shawn Williams,Katherine Rodriguez,2018-04-07,2020-10-03,4538766437,33689
11296,56754,7,7373,2019-06-14,,Open,Heather Morton,Bethany Smith,2023-05-01,2022-03-28,5962241722,33697
11297,64328,11,2908,2021-09-18,2021-10-01,Close,Ryan Lawson,Jessica Martinez,2022-02-12,2021-06-11,1724538389,33701
11298,87643,7,26412,2022-09-27,,Open,Jonathan Wright,Sara Torres,2018-01-04,2021-12-19,8964784479,33702
11299,87854,1,28595,2021-03-06,2021-08-26,Close,Lauren Payne,Erin Hawkins,2022-09-03,2022-02-19,1500389218,33708
11300,47755,18,14302,2021-11-11,,Open,Carla Casey,Brenda Aguirre,2022-03-16,2021-08-11,3151597160,33710
11301,11724,16,14348,2022-07-13,2022-12-10,Close,Emily Hoffman DVM,Tiffany Holmes,2023-03-06,2023-01-24,1446307086,33711
11302,34395,13,28290,2019-08-25,,Open,Kelsey Scott,Jeffrey Warren,2022-09-21,2021-01-18,3667766428,33712
11303,7048,17,24273,2022-09-09,2023-02-14,Close,Angela Parker,Dr. Jennifer Hernandez,2023-06-16,2020-10-14,8825643045,33717
11304,92501,18,9601,2018-01-30,,Open,James Vaughn,William Spears,2020-06-25,2022-08-14,889025311,33718
11305,92956,9,14684,2022-02-20,2022-12-05,Close,Ashley Gordon,Brian Howard,2022-01-11,2023-02-07,4520723392,33722
11306,14791,9,26545,2019-10-05,2021-02-06,Close,Ashley Martinez,Brenda Smith,2022-09-12,2022-03-27,7639316680,33723
11307,85985,4,6214,2019-06-05,2022-09-17,Close,Courtney Scott,Denise Schneider,2018-08-21,2021-09-03,4942129247,33724
11308,80974,13,28560,2022-12-27,,Open,Douglas Coleman,Denise Russell,2018-05-11,2020-09-26,6153649711,33726
11309,93242,8,27781,2021-09-01,2023-05-21,Close,Diane Smith,Jorge Kelly,2020-09-05,2021-05-26,7061968433,33727
11310,65123,12,11449,2022-01-18,,Open,Jason Walton,Amanda Jones,2022-08-19,2021-01-10,1874878860,33734
11311,13827,3,24134,2022-07-07,,Open,Nicole Douglas,Brittany Reynolds,2018-10-18,2021-05-11,2251847726,33740
11312,81268,11,5295,2022-07-04,2023-05-31,Close,Amy Avila,Bonnie Brown,2020-09-22,2021-05-25,4411190030,33741
11313,28549,10,12807,2021-07-16,2021-10-18,Close,Paula Martin,Devin Wong,2018-05-12,2020-10-09,474585679,33744
11314,16896,3,14065,2023-03-26,,Open,Brian Ramirez,Lisa Rodriguez,2020-02-05,2021-05-13,6151567769,33746
11315,87794,16,20734,2018-06-26,,Open,Michelle Romero,Mike Le,2022-07-27,2021-07-20,4262922801,33749
11316,3390,15,8207,2020-01-05,2022-07-28,Close,Bradley Mcdaniel,Mark Mcbride,2018-11-26,2023-03-07,462172313,33750
11317,64054,11,11736,2023-04-18,,Open,Antonio Shaw,Mr. Matthew Lambert,2022-09-01,2022-06-18,4409311938,33751
11318,32114,2,16020,2022-05-20,,Open,Ian Flores,Phyllis Jacobs,2020-06-21,2021-05-24,3518164648,33753
11319,62413,18,12342,2019-11-05,2020-10-18,Close,Bryan Reynolds MD,Gregg Estes,2018-08-07,2021-07-17,7144753186,33754
11320,82313,10,8783,2021-06-11,2022-09-16,Close,Lisa Howard,Christopher Stevenson,2019-12-10,2021-01-09,1309478142,33755
11321,17717,10,2176,2022-03-25,2023-04-21,Close,Nicholas Mitchell,Cody Roth,2020-05-27,2022-03-02,1587464738,33760
11322,74638,8,23182,2020-02-26,2023-01-12,Close,Brian Porter,Dr. Jennifer Castillo,2022-04-04,2022-07-07,980893859,33761
11323,65265,6,484,2019-09-15,2022-03-06,Close,Nicole Hernandez,Ian Sullivan,2019-11-27,2021-01-17,4017282005,33767
11324,47500,11,17308,2022-06-09,2023-06-12,Close,Ashley Butler,Mariah Myers,2022-05-11,2021-07-16,9236083920,33769
11325,5813,17,2449,2019-02-09,2020-05-21,Close,James Crawford,Joseph Taylor,2020-03-01,2022-05-30,7447120678,33771
11326,26533,18,22645,2018-09-18,2019-04-04,Close,Lacey Ortega,Charles Thompson,2019-09-13,2021-09-25,8355246996,33772
11327,61131,14,10200,2021-12-13,,Open,Austin White,Cindy Vasquez,2021-07-19,2022-09-22,785282568,33773
11328,35057,16,1920,2019-04-16,2020-10-02,Close,Erik Moore,Nicole Edwards,2019-08-29,2021-10-27,8571290228,33777
11329,31173,5,4438,2021-12-02,,Open,Sean Lewis,Christopher Callahan,2020-01-07,2021-04-25,2815631870,33782
11330,94759,17,22437,2021-06-23,2021-11-05,Close,Ana Horne,Justin Aguirre,2022-03-06,2022-10-24,6031533178,33787
11331,30257,5,544,2022-06-05,,Open,Shelley Martin,Kim White DVM,2018-11-03,2021-12-01,1143608931,33788
11332,14695,1,10757,2022-11-20,2023-01-03,Close,Michael Roman,John Good,2019-09-07,2020-11-19,9822806041,33795
11333,69801,15,25990,2021-09-06,2022-09-12,Close,Danny Pearson,Mrs. Andrea Cross,2023-02-04,2023-02-14,5316201162,33800
11334,63317,13,3372,2021-07-24,,Open,Lynn George,Nicole Hernandez,2023-01-24,2022-03-09,297338178,33803
11335,99699,17,23885,2019-03-02,2019-04-08,Close,Katherine Rojas,Rebecca Perez,2019-12-29,2022-03-08,1059969000,33807
11336,7967,12,3388,2018-12-24,,Open,Martin Moore,Natalie Clayton,2018-05-22,2020-12-25,1282357006,33810
11337,48946,15,21009,2021-10-01,,Open,Robert Brooks,Nichole Suarez,2018-09-26,2020-12-01,1248428067,33819
11338,44481,11,22670,2020-07-18,,Open,Meredith Glover,Brian Whitehead,2019-11-17,2020-11-19,2611444606,33822
11339,18827,4,29470,2022-01-21,,Open,Cynthia Wilson,Maureen Turner DDS,2019-12-14,2023-02-27,983533742,33823
11340,50655,3,28516,2020-06-06,2022-08-09,Close,Roberto Clark,Patricia Pitts,2018-03-07,2020-10-05,2478775652,33827
11341,31916,1,17521,2018-08-08,,Open,Jennifer Dawson,Erica Lee,2021-01-28,2021-06-11,757732180,33829
11342,41949,15,18249,2021-01-04,,Open,Timothy Mcintyre,Sarah Brown,2020-08-22,2020-12-30,7636198533,33831
11343,65245,13,22891,2019-04-22,,Open,Bonnie Johnson,Robert Gutierrez,2020-11-04,2022-06-12,3596483668,33833
11344,29545,3,26255,2020-02-26,2020-04-27,Close,Jill Drake,Randy Perez,2020-05-28,2022-02-11,1316738465,33834
11345,21844,7,5828,2023-05-22,,Open,Matthew Armstrong,Raymond Green,2022-12-11,2021-02-15,3730696882,33835
11346,11148,17,22486,2021-11-23,2022-10-01,Close,Eric Horne,Jennifer Bishop,2023-05-16,2022-06-30,5725236859,33837
11347,84035,14,10738,2019-11-20,2022-08-13,Close,John Mann,Luis Melton,2021-08-07,2022-04-16,7806980049,33841
11348,55935,5,11372,2023-05-05,2023-06-12,Close,Tyler Wilson DDS,Jessica Jones,2020-08-14,2022-04-09,3745434312,33848
11349,59214,17,394,2020-03-21,2021-07-27,Close,Eric Morris,Gregory Evans,2021-10-01,2021-08-15,9777847278,33850
11350,38583,17,21724,2023-02-06,,Open,Lisa Hooper,Robert Jones,2022-12-10,2022-12-27,3046582531,33851
11351,24331,18,8423,2018-12-11,,Open,Raymond Reid,Duane Gutierrez,2022-12-22,2021-04-10,5931483954,33856
11352,96037,9,16822,2019-06-16,2023-02-09,Close,Austin Jennings,Megan Carroll,2020-10-11,2021-07-12,587080552,33868
11353,8947,18,12429,2018-08-05,2021-09-01,Close,Lucas Wilson,Tyler Johnson,2023-03-22,2021-09-28,6555452436,33871
11354,26578,12,13695,2018-04-14,2019-01-04,Close,Beverly Carrillo,Charles Martin,2018-02-16,2020-11-17,2120891769,33872
11355,75961,12,10234,2021-03-20,,Open,Jonathan Bishop,Mrs. Marie Rodriguez,2023-05-05,2020-10-14,2678431602,33875
11356,23687,1,15652,2019-10-20,,Open,Amanda Steele,Samuel Gaines,2022-07-05,2021-04-01,6286672546,33877
11357,29111,8,1684,2020-12-04,,Open,Ellen Hartman,Cynthia Aguilar,2022-04-07,2022-11-07,3640967254,33878
11358,60387,12,2022,2022-06-24,,Open,Alison Willis,Jake Villanueva,2022-02-23,2023-02-03,5330512938,33883
11359,67968,6,25327,2019-10-26,2020-04-09,Close,Michael Brown,Jimmy Shelton,2022-12-31,2021-04-14,4823516692,33884
11360,46248,18,10099,2022-11-18,2022-11-18,Close,Jennifer Mckay,Michael Hall,2021-11-13,2021-04-10,9855450189,33887
11361,53411,2,15902,2022-12-10,2023-04-03,Close,Michael Sanders,Lindsay Thompson,2020-06-19,2021-07-24,4161029674,33889
11362,10040,18,3653,2022-01-29,,Open,Johnny Cox,Jennifer Larson,2018-09-16,2021-07-05,1502038768,33896
11363,72319,11,16634,2019-08-24,,Open,Brian Powell,Robert Lawson,2022-01-21,2020-10-28,6670622817,33897
11364,34212,6,19656,2019-04-25,,Open,Jenna Gill,Timothy Moody,2020-07-24,2022-12-11,3367927081,33904
11365,39862,9,13120,2021-12-09,,Open,Patricia Martin,Ryan Gardner,2020-12-29,2022-02-22,3649253146,33905
11366,22174,9,14186,2020-09-07,,Open,Kimberly Hodges,James Roberts,2020-08-10,2022-08-19,1128737546,33915
11367,51973,16,10784,2023-04-10,,Open,Zachary Zimmerman,Matthew Hughes,2019-01-31,2021-05-15,7561246101,33916
11368,65303,11,14568,2019-04-16,,Open,Elizabeth Sloan,Joseph Randolph,2022-05-31,2021-03-25,3368833397,33919
11369,83088,17,25096,2020-12-16,2021-09-03,Close,Jack Barron,Adam Blankenship,2020-01-11,2022-11-26,7920032302,33920
11370,69588,3,17122,2020-05-16,,Open,Jeffrey Klein,Susan Williams,2021-05-07,2022-07-18,103256196,33925
11371,65683,16,5537,2019-06-01,,Open,Helen Green,Donald Medina,2019-07-08,2020-11-18,2659343152,33927
11372,86376,7,1247,2021-10-13,,Open,Isabel Randall,Lucas Haas,2019-01-20,2021-07-10,3826012375,33931
11373,91468,2,13849,2021-04-23,2022-10-18,Close,Francisco Smith,Elizabeth Saunders,2022-06-16,2022-05-11,5726568286,33936
11374,37831,8,8895,2022-08-31,2023-01-06,Close,Melinda Lewis,Deanna Lopez,2018-01-01,2020-10-15,5700380727,33937
11375,9734,11,22982,2022-04-13,2022-08-16,Close,David Hill,Michelle Miller,2022-08-26,2021-02-21,9882446283,33940
11376,59354,2,14923,2022-11-14,2023-01-30,Close,Eric Lambert,Daniel Evans,2019-05-24,2020-10-12,4549657435,33944
11377,49039,7,13952,2021-07-11,2023-05-25,Close,Robert Martin,Kimberly Allison,2018-10-31,2021-08-23,7959678015,33946
11378,3420,8,2957,2020-08-11,2021-02-17,Close,Kenneth Holland,Roger Martin,2021-04-08,2023-01-15,2619014270,33947
11379,61504,9,21687,2019-04-24,2022-02-11,Close,Paul Shaffer,William Brown,2018-09-09,2023-04-21,5428402328,33955
11380,98233,5,26216,2020-01-20,2022-05-24,Close,Carol Hamilton,Matthew Brown,2020-01-18,2022-05-29,8015427967,33968
11381,23408,14,28411,2021-03-29,,Open,Donald Cruz,Crystal Harrison,2021-02-15,2023-02-03,4152820861,33969
11382,2287,16,26248,2022-05-09,,Open,Heather Dyer,Christopher Love,2020-08-18,2020-10-13,2356796736,33970
11383,80420,12,26306,2022-04-06,2023-03-30,Close,Vincent Avila,Lisa Koch,2020-04-08,2023-03-27,4435485675,33973
11384,75206,11,16868,2022-04-12,2022-04-16,Close,Jennifer Lee,Stacey Beck,2021-09-11,2022-03-02,1007242608,33977
11385,84576,11,10827,2018-05-21,2022-06-11,Close,Christopher Jensen,Gary Martinez,2023-02-25,2021-07-09,4811093737,33979
11386,97271,8,17105,2019-05-31,2021-09-26,Close,Lisa Cooper,Michael Pruitt,2022-03-11,2023-06-01,3194963940,33987
11387,27331,10,6274,2020-09-26,,Open,Anna Lee,Teresa Becker,2018-11-16,2022-04-09,2916425095,33989
11388,37507,4,8727,2019-08-17,,Open,Brett Castro,Kenneth Cook,2019-06-02,2022-01-01,3074483194,33990
11389,33499,6,13349,2022-09-16,2023-04-17,Close,Ryan Wilson,Zachary Garcia,2022-05-10,2023-02-09,3343093467,33994
11390,96318,14,23751,2023-03-09,,Open,Brandon Mcdowell,Kimberly Clark,2020-05-05,2021-11-09,3962401979,33995
11391,98799,18,15881,2018-09-29,,Open,Antonio Stevens,Elizabeth Payne,2020-09-18,2023-01-09,6969486538,33996
11392,59777,14,7018,2019-11-22,2020-06-20,Close,James Beltran,Jacqueline Rodriguez,2018-05-01,2023-06-10,9641203906,33999
11393,97970,8,24199,2021-01-09,,Open,Wayne Anderson,Samantha Wolfe,2021-11-29,2021-01-12,9346535064,34001
11394,30056,3,21365,2021-06-10,2021-08-23,Close,Terry Walker,Alexandra Hunter,2022-04-17,2021-01-17,5630513455,34004
11395,67940,16,20446,2018-11-20,,Open,Amber Nguyen,Tony Roberts,2020-09-04,2021-01-14,5620216586,34006
11396,91682,17,26424,2018-09-28,,Open,Christina Miller,Tyler Thomas,2018-09-20,2022-06-22,9922157009,34007
11397,55884,17,20137,2022-06-24,,Open,Kayla Anderson,David Taylor,2020-06-10,2020-11-27,1879845818,34011
11398,38320,8,2397,2023-04-02,,Open,Casey Phillips,David Martinez,2018-02-16,2021-04-01,2117767463,34017
11399,41739,9,22600,2018-07-02,2021-03-25,Close,Madison Ray,Amanda Cruz,2022-05-23,2023-04-12,201986860,34018
11400,26679,16,7763,2020-07-20,,Open,Jesus Fisher,Thomas Garcia,2021-04-27,2022-04-13,3960626369,34019
11401,15890,18,15528,2022-11-16,,Open,Veronica Velasquez,Alicia Washington,2020-12-27,2021-01-05,8348808363,34022
11402,85464,16,20480,2019-09-16,2022-01-16,Close,Cindy Rivera,Sandra Ellis,2021-11-27,2021-01-12,8107810053,34030
11403,37443,9,662,2019-06-01,,Open,Kimberly Moyer,Catherine Moreno,2022-09-27,2022-05-13,7536644312,34039
11404,54779,10,2952,2020-06-21,2022-03-23,Close,Maria Cummings,William Farmer MD,2021-10-26,2021-04-24,2746356054,34040
11405,10055,12,25764,2020-04-22,2022-12-24,Close,Justin Cruz,Jeffrey Livingston,2018-03-24,2022-12-16,9931227185,34042
11406,35160,14,26414,2021-02-22,2023-06-10,Close,Melissa Tapia,Susan Cunningham,2019-01-29,2021-03-28,1070947764,34043
11407,43053,2,24806,2023-02-05,2023-05-06,Close,Megan Davis,Terrance Butler,2020-12-24,2022-06-18,1479609954,34044
11408,38561,9,27248,2018-03-20,,Open,Sharon Knight,Kyle Miller,2018-03-14,2021-02-28,2460395629,34045
11409,3872,2,10975,2019-11-22,,Open,Ronald Odom,George Charles,2022-05-15,2022-05-30,455658200,34046
11410,68815,17,14719,2020-03-20,,Open,Charles Lang,Nicholas Lewis,2019-02-15,2022-06-11,2529557706,34050
11411,39103,1,23664,2017-12-30,2018-05-09,Close,Latasha Collins,Tyler Mcpherson,2020-02-26,2021-06-24,8260841997,34051
11412,8529,12,22952,2020-01-26,,Open,Emily Hodge,Angela Ray,2020-08-31,2021-07-08,8298913449,34053
11413,7348,7,26526,2020-09-09,2021-01-29,Close,Elizabeth Branch,Jason Patterson,2020-03-18,2023-01-19,7473783409,34061
11414,96410,7,9635,2018-02-05,,Open,Alyssa Foster,Theresa Burns,2021-08-15,2022-12-16,2461023110,34062
11415,39177,9,18033,2019-11-02,2021-11-26,Close,Benjamin Schmidt,David Mata,2018-06-28,2022-06-12,9074376101,34066
11416,57614,9,7748,2018-10-26,2022-04-15,Close,Paul Lee,Haley Humphrey,2022-06-11,2022-05-10,9563659411,34068
11417,51261,15,17532,2021-01-07,2023-04-04,Close,Jennifer Goodman,Samantha Garcia,2018-03-13,2021-04-02,3366471907,34069
11418,3313,3,3717,2020-11-17,2022-12-26,Close,Curtis Hanna,Heather Young,2021-07-09,2022-10-07,7709390048,34070
11419,52093,13,282,2021-02-14,,Open,Jennifer Cobb,Joe Ray,2018-05-08,2023-03-31,9269441511,34072
11420,70281,6,8719,2020-02-03,2023-01-18,Close,Kenneth Adams,Douglas Price,2020-08-29,2023-01-04,8454473874,34074
11421,68083,8,15500,2020-07-05,2022-10-15,Close,Joseph Sellers,Dawn Castillo,2023-01-15,2021-02-27,8001466582,34076
11422,93548,15,8638,2021-01-27,,Open,Mr. Justin Hanson,Nicholas Ross,2020-01-09,2021-09-11,1622054124,34077
11423,33287,10,29545,2023-04-21,,Open,Peter Hart,Ryan Estrada,2018-05-26,2022-06-07,6284092202,34078
11424,51089,13,17994,2018-06-27,,Open,Michael Donaldson,Scott Moore,2022-01-04,2021-03-17,7424643932,34079
11425,9383,9,23666,2021-11-30,,Open,Adam Moyer,Julie Johnson,2020-08-01,2022-08-01,6189900684,34086
11426,55042,8,3660,2023-03-26,,Open,Gregory Adams,Debra Leonard,2022-11-04,2021-05-12,4975617809,34091
11427,2895,18,28344,2020-02-26,,Open,Jeffrey Davis,Cameron Hunt,2019-06-10,2021-09-17,6233772057,34093
11428,82798,2,7519,2018-09-02,2021-01-11,Close,Leah Wood,Grace Mason,2018-06-14,2022-07-24,6899047189,34095
11429,3398,9,24891,2018-05-31,,Open,Hannah Tucker,Richard Walker,2021-10-27,2021-05-28,8863622524,34107
11430,84685,15,22206,2021-06-23,,Open,Stephanie Torres,Mr. Troy Johnson,2019-05-02,2022-07-21,7951295005,34108
11431,71135,15,10740,2021-04-08,2022-12-13,Close,Seth Thomas,Ryan Robinson,2021-01-24,2022-11-28,491145208,34109
11432,64329,13,5027,2022-05-27,,Open,Susan Mcconnell,Alexis Watson,2020-12-12,2022-12-11,1779175774,34115
11433,7182,9,6888,2022-12-04,2023-04-17,Close,Kathleen Perry,Samuel Williams,2018-08-28,2022-02-05,9587361083,34116
11434,40605,9,2983,2023-01-07,2023-03-27,Close,Michael Chavez,Michelle Howell,2022-02-20,2022-08-14,5783751646,34118
11435,29400,10,11023,2019-03-26,2022-01-23,Close,Pamela Smith,Melissa Martinez,2022-10-04,2021-08-07,6378174013,34119
11436,3271,7,16520,2018-11-29,2020-10-23,Close,Adam Nichols,Allison Morgan,2020-12-24,2021-05-06,7108027032,34122
11437,90225,7,28439,2021-05-24,2021-07-09,Close,Scott Wells,Jason Koch,2022-04-17,2021-04-02,7975243065,34129
11438,57860,16,29032,2019-02-15,,Open,Phyllis Rogers,Marco Finley,2018-02-12,2022-05-17,9264616406,34135
11439,91257,18,28580,2019-12-15,2021-10-30,Close,Nicholas Le,Michael Gonzales,2021-05-05,2021-01-14,9216238546,34137
11440,30577,6,11498,2023-04-27,,Open,Mary Pittman,Jose Hill,2020-08-20,2021-01-25,9767810133,34138
11441,55422,5,23323,2022-06-20,2023-04-28,Close,Jeffery Johnson,Desiree Novak,2018-09-19,2020-12-22,4888808391,34141
11442,40281,9,5627,2018-09-03,,Open,Nicole Shaw,Erika Morales,2021-02-18,2021-12-31,5364534504,34142
11443,89401,16,29657,2019-05-18,2022-07-20,Close,Joel Ramirez,Kenneth Wilkins,2019-05-09,2022-03-26,5418492597,34146
11444,91906,7,18481,2022-05-31,2023-06-21,Close,Cassandra Smith,Julie Gay,2018-03-19,2021-02-04,2858838975,34147
11445,35236,14,1881,2022-11-28,2023-03-13,Close,David Ashley,Cameron Navarro,2020-08-19,2023-05-23,8725705109,34149
11446,85180,4,13741,2020-10-22,2021-08-22,Close,Sarah Armstrong,Tyler Garcia,2022-12-07,2022-03-25,6722112287,34155
11447,86084,10,10041,2020-11-05,,Open,Kelli Clark,Timothy Love,2019-06-30,2020-11-05,459058851,34163
11448,86918,17,28620,2022-07-31,2023-03-23,Close,Michael Eaton,Olivia Rodriguez,2020-08-09,2023-05-20,3967791929,34166
11449,39429,11,6460,2020-08-22,2021-08-16,Close,Leah Guerra,Michael Edwards,2020-03-29,2021-05-20,9652742727,34168
11450,46295,8,29787,2019-07-21,2019-08-11,Close,Kelly Wilson,Gloria Brennan,2018-03-30,2022-02-06,4068671566,34169
11451,8558,2,5864,2020-02-06,,Open,David Hernandez,Michael Gillespie,2019-02-14,2022-05-04,3617214202,34170
11452,54705,6,20379,2018-08-10,,Open,Robert Cooper,Ricky Owens,2020-09-16,2021-07-01,4943141570,34172
11453,81747,4,29255,2019-11-20,,Open,Brittany Sampson,Tyler White,2021-05-13,2022-06-14,4380623475,34178
11454,19808,14,29877,2018-09-19,2020-05-29,Close,Robert Gonzalez,Lori Wagner,2018-02-26,2021-01-05,3260934023,34180
11455,22302,4,19511,2022-08-19,2023-03-21,Close,Nathan French,Jessica Torres,2020-03-18,2021-12-22,1009841143,34183
11456,35464,4,16942,2021-05-20,2021-10-18,Close,Jonathon Moore,Krista Bennett,2021-12-24,2023-05-05,2189266087,34185
11457,49523,15,18145,2018-03-22,,Open,Steven Beck,Ashley Burnett,2022-03-31,2023-01-08,3523968741,34186
11458,91702,11,8521,2022-01-14,,Open,Jerome Garrett,Monica Cook,2022-02-18,2022-05-08,4361181691,34187
11459,97514,5,15246,2019-06-11,2022-11-07,Close,Robert Lopez,Kenneth Perry,2022-09-03,2022-07-04,9978615404,34188
11460,97570,6,7865,2019-01-17,,Open,Andrew Leonard,Chad Price,2020-03-16,2021-07-16,9013212848,34189
11461,44957,4,25556,2021-01-07,2023-05-12,Close,Edward Meadows,Jacqueline Collins,2018-04-10,2022-03-22,4849721529,34195
11462,60489,11,23097,2019-11-29,,Open,Marissa Allen,David Barrera,2020-11-02,2022-02-27,7802543890,34197
11463,95679,7,17978,2018-07-13,,Open,Michael Ramirez,Angela Zhang,2021-02-16,2023-06-04,937329290,34198
11464,48910,5,2491,2023-03-08,,Open,Joshua Garza,Deborah Lamb,2023-04-07,2021-07-19,2358243522,34202
11465,2032,8,15683,2019-12-18,,Open,Michael Smith,Samantha Moore,2019-05-06,2021-12-05,2609448147,34203
