Customer ID,Date_col,Location,Customers,Units,Balance,Loan Applications,Overtime Hours,Overtime in Dollars,Turn Over Rate,Employee Name,Product Type,Revenue,Credit Card Decision Status,Credit Card Type,Deposit Account Status,Account Number
892,3/6/2022,Alaska,Dora Ashley,8991,2588650,3,21,1219,2,Samuel Manning,Auto Loan,6146888,Approved,Business,Interest Bearing,83347309
893,3/20/2022,Massachusetts,Erica Dean,8530,5239165,4,8,494,4,Odette Pierce,Auto Loan,37365030,Approved,Business,Interest Bearing,61431225
894,4/11/2022,Texas,Bruno Wright,6090,1336915,3,1,106,7,Talon Harris,Auto Loan,88082049,Approved,Business,Interest Bearing,68156877
895,2/8/2023,Alabama,Barrett Clements,7982,4186252,2,19,509,8,Jaime Larson,Auto Loan,28051500,Approved,Business,Interest Bearing,75758976
896,5/11/2022,Oregon,Barbara Montgomery,8894,1626714,1,11,1431,0,Dean England,Auto Loan,9657500,Approved,Business,Interest Bearing,89751011
897,2/7/2022,Wyoming,Oren Henderson,3584,9103307,4,1,842,5,Odysseus Whitney,Auto Loan,17552495,Approved,Business,Interest Bearing,74336884
898,8/11/2022,Alaska,Amy Odom,7678,4697262,1,7,1446,3,Coby Burris,Auto Loan,20771558,Approved,Business,Interest Bearing,92787980
899,4/10/2022,Colorado,Shellie Maxwell,5880,6789741,3,20,54,5,Jael Gilmore,Auto Loan,39673379,Approved,Business,Interest Bearing,62685253
900,12/14/2021,Washington,Chanda Williamson,6193,7479711,5,18,611,8,Jin Nunez,Auto Loan,5438249,Approved,Business,Interest Bearing,64842639
901,8/21/2023,Utah,Kamal Conley,7842,9445247,1,5,776,4,Samantha Garcia,Auto Loan,73193188,Approved,Business,Interest Bearing,97829559
902,1/6/2022,Arkansas,Nichole Jacobs,2313,6381960,2,19,1342,2,Veda Melendez,Auto Loan,34231646,Withdrawn,Business,Interest Bearing,96759585
903,10/30/2022,Tennessee,McKenzie Haley,5934,8245483,0,11,791,2,Dean England,Auto Loan,1387497,Withdrawn,Business,Interest Bearing,70910517
904,1/25/2022,Minnesota,Driscoll Mcleod,5769,8679336,3,0,1005,7,Odysseus Whitney,Auto Loan,8542584,Withdrawn,Business,Interest Bearing,97931104
905,5/24/2022,Colorado,Rogan Dawson,5651,3196408,3,23,1165,8,Coby Burris,Auto Loan,55559340,Withdrawn,Business,Interest Bearing,60130050
906,3/26/2022,Florida,Zelda Dodson,3448,2089699,3,17,337,3,Jael Gilmore,Auto Loan,50308906,Withdrawn,Business,Interest Bearing,61687667
907,3/20/2022,Massachusetts,Noel Parrish,7629,2678196,4,12,839,2,Jin Nunez,Auto Loan,75419587,Withdrawn,Business,Interest Bearing,58523432
908,10/21/2022,Illinois,Uta Meyer,7094,5658939,1,1,196,0,Samantha Garcia,Auto Loan,27344563,Withdrawn,Business,Interest Bearing,91404406
909,4/14/2022,Michigan,Denise Mendez,4650,8178804,2,3,1092,3,Veda Melendez,Auto Loan,35361645,Withdrawn,Business,Interest Bearing,93345868
910,2/25/2022,Kansas,Maggie Orr,6480,1876826,2,17,568,1,Meghan Small,Auto Loan,22854769,Withdrawn,Business,Interest Bearing,61306111
911,1/24/2022,Kentucky,Barry Callahan,9065,8355556,1,19,430,1,Dominique Vargas,Auto Loan,38583137,Withdrawn,Business,Interest Bearing,73577555
912,5/29/2023,Kentucky,Iris Gardner,1514,5188923,4,14,462,5,Wang Pearson,Auto Loan,82863815,Withdrawn,Business,Interest Bearing,63525845
913,3/1/2022,Washington,Felicia Emerson,8201,2629407,2,17,570,2,Tanisha Mccray,Auto Loan,60603188,Withdrawn,Business,Interest Bearing,96054345
914,12/6/2022,Michigan,Bree Armstrong,8223,4063625,2,2,549,2,Samuel Manning,Auto Loan,5860488,Withdrawn,Business,Interest Bearing,77319063
915,9/1/2022,Michigan,Garth Schroeder,9457,3877009,4,0,174,1,Odette Pierce,Auto Loan,79578136,Withdrawn,Business,Interest Bearing,59609897
916,1/25/2022,Kentucky,Alden Sheppard,7884,2210240,2,11,1205,4,Talon Harris,Auto Loan,58694123,Withdrawn,Business,Interest Bearing,57306552
917,5/10/2023,Wisconsin,Veda Singleton,9246,5909219,2,5,851,6,Jaime Larson,Auto Loan,16345534,Withdrawn,Business,Interest Bearing,95495566
918,3/23/2022,Missouri,Abel Haney,6009,6799452,4,0,125,1,Dean England,Auto Loan,36468889,Withdrawn,Business,Interest Bearing,98476860
919,8/23/2023,California,Jorden Gordon,4259,2716047,3,2,476,6,Odysseus Whitney,Auto Loan,33122621,Withdrawn,Business,Interest Bearing,67926244
920,2/14/2023,Alaska,Dawn Arnold,4780,8185373,0,11,860,5,Coby Burris,Auto Loan,74043670,Withdrawn,Business,Interest Bearing,92854158
921,8/13/2023,Wyoming,Joel Grimes,7159,4851187,4,10,163,6,Jael Gilmore,Auto Loan,2974930,Withdrawn,Business,Interest Bearing,77520507
922,3/13/2023,Mississippi,Lucas Carver,3753,6248656,5,17,191,7,Jin Nunez,Auto Loan,14772604,Withdrawn,Business,Interest Bearing,85724928
923,6/8/2023,Arkansas,Gray Carpenter,4726,7018512,4,15,828,0,Samantha Garcia,Auto Loan,6091644,Withdrawn,Business,Interest Bearing,69270816
924,4/5/2023,Washington,Chantale Gibson,1621,5229062,1,20,1233,4,Veda Melendez,Auto Loan,63438513,Withdrawn,Business,Interest Bearing,61749659
925,5/12/2023,Oregon,Chantale Ayers,7594,3220270,2,16,142,2,Dean England,Auto Loan,65672743,Withdrawn,Business,Interest Bearing,88078543
926,7/30/2023,Massachusetts,Linus Henderson,4494,8916436,5,15,700,2,Odysseus Whitney,Auto Loan,38803896,Withdrawn,Business,Interest Bearing,64707202
927,3/4/2023,Connecticut,Norman Dyer,2323,7163261,5,5,319,6,Coby Burris,Auto Loan,32143498,Withdrawn,Business,Interest Bearing,66687984
928,7/11/2023,Indiana,Channing Crawford,1295,4650558,2,20,1325,5,Jael Gilmore,Auto Loan,5276801,Withdrawn,Business,Interest Bearing,95232871
929,11/19/2022,Arkansas,Alice Landry,5726,6584304,4,23,1369,4,Jin Nunez,Auto Loan,23718160,Withdrawn,Business,Interest Bearing,63176031
930,6/1/2023,Iowa,Mollie Pacheco,5603,3397605,4,3,713,0,Samantha Garcia,Auto Loan,19866445,Withdrawn,Business,Interest Bearing,86557121
931,4/19/2022,Hawaii,Wilma Trujillo,1481,1766376,3,14,232,6,Veda Melendez,Auto Loan,51277846,Withdrawn,Business,Interest Bearing,81095031
932,9/2/2022,Connecticut,Rajah Armstrong,3861,8772728,1,5,1149,3,Meghan Small,Auto Loan,73505375,Withdrawn,Business,Interest Bearing,78619281
933,8/30/2022,Florida,Quail Vinson,8250,8518565,1,0,1160,7,Dominique Vargas,Auto Loan,63457859,Withdrawn,Business,Interest Bearing,77189790
934,8/4/2023,Florida,Nichole Morrow,5154,5035861,5,10,836,3,Wang Pearson,Auto Loan,62744035,Withdrawn,Business,Interest Bearing,78898624
935,4/27/2023,Alaska,Madison Cash,2605,8202165,0,17,1137,0,Tanisha Mccray,Auto Loan,82796455,Withdrawn,Business,Interest Bearing,94405514
936,4/14/2022,Kansas,Tarik Morgan,3919,8478118,4,3,720,5,Samuel Manning,Auto Loan,61862319,Withdrawn,Business,Interest Bearing,67031426
937,7/20/2022,Oregon,Jacqueline Carter,8084,3732491,0,9,463,5,Odette Pierce,Auto Loan,55330629,Withdrawn,Business,Interest Bearing,81985464
938,10/18/2022,Virginia,Deirdre Albert,8336,1504979,2,11,493,5,Talon Harris,Auto Loan,68185824,Withdrawn,Business,Interest Bearing,81920183
939,6/7/2023,Kansas,Christine Delaney,5437,6089464,0,1,1300,5,Jaime Larson,Auto Loan,26717414,Withdrawn,Business,Interest Bearing,80804540
940,8/24/2023,Vermont,Blake Mueller,6428,2357583,5,4,608,3,Dean England,Auto Loan,17632202,Withdrawn,Business,Interest Bearing,89489758
941,7/30/2023,Nevada,Wyatt Byers,1704,5593215,4,13,725,3,Odysseus Whitney,Auto Loan,8289067,Withdrawn,Business,Interest Bearing,76223554
942,3/15/2022,Delaware,Mercedes Brewer,2089,1901790,4,6,203,4,Coby Burris,Auto Loan,46907685,Withdrawn,Business,Interest Bearing,97684311
943,4/18/2022,Minnesota,Cullen Ashley,6920,5831852,1,13,1043,8,Jael Gilmore,Auto Loan,10463366,Withdrawn,Business,Interest Bearing,61396821
944,11/26/2021,Kansas,Brennan Russo,5005,4675455,4,18,1248,4,Jin Nunez,Auto Loan,75740606,Withdrawn,Business,Interest Bearing,80329942
945,6/2/2022,Oklahoma,Unity Horn,1467,6194649,1,19,484,5,Samantha Garcia,Auto Loan,72696571,Withdrawn,Business,Interest Bearing,76262297
946,1/11/2022,Minnesota,Alden Cote,6518,5295035,4,23,1246,6,Veda Melendez,Auto Loan,21365698,Withdrawn,Business,Interest Bearing,98329928
947,7/28/2023,Louisiana,Aidan Schmidt,8106,3894497,3,0,163,3,Dean England,Auto Loan,58958026,Withdrawn,Business,Interest Bearing,72148486
948,2/26/2023,Missouri,Leandra Pate,7941,1453466,0,20,927,8,Odysseus Whitney,Auto Loan,22600344,Withdrawn,Business,Interest Bearing,65821305
949,3/12/2023,Oklahoma,Wyoming Steele,5124,7022301,3,24,1158,2,Coby Burris,Auto Loan,86886259,Withdrawn,Business,Interest Bearing,73817590
950,6/9/2023,Kentucky,Wanda Haynes,4879,3082075,3,7,1489,8,Jael Gilmore,Auto Loan,57790205,Withdrawn,Business,Interest Bearing,81169168
951,3/29/2022,Florida,Tarik Larsen,5471,1496788,5,6,1493,6,Jin Nunez,Auto Loan,44193328,Withdrawn,Business,Interest Bearing,88611845
952,4/18/2022,Idaho,Hanna Heath,1402,9065210,3,10,724,4,Samantha Garcia,Auto Loan,39306756,Withdrawn,Business,Interest Bearing,96013799
953,2/26/2023,Virginia,Joan Livingston,8769,8973897,4,8,669,3,Veda Melendez,Auto Loan,60466440,Withdrawn,Business,Interest Bearing,61264033
954,7/4/2023,Florida,Hilary Ratliff,6477,6664547,1,18,268,4,Meghan Small,Auto Loan,15279464,Withdrawn,Business,Interest Bearing,78688508
955,7/26/2022,Alaska,Imani Talley,9168,8779911,1,4,165,7,Dominique Vargas,Auto Loan,32271980,Withdrawn,Business,Interest Bearing,93730116
956,5/18/2023,Pennsylvania,Randall Stephenson,8280,2308873,0,11,1489,3,Wang Pearson,Auto Loan,42234095,Withdrawn,Business,Interest Bearing,64116655
957,4/20/2023,Washington,Maile Medina,2559,3533545,5,18,611,4,Tanisha Mccray,Auto Loan,61103595,Withdrawn,Business,Interest Bearing,68146630
958,3/27/2023,Alaska,Fay Rodgers,6980,4674567,1,16,151,6,Samuel Manning,Auto Loan,79989093,Withdrawn,Business,Interest Bearing,71624090
959,9/19/2022,Pennsylvania,Galvin Mills,5851,2563941,3,12,1317,5,Odette Pierce,Auto Loan,21007392,Withdrawn,Business,Interest Bearing,66170834
960,4/30/2023,Hawaii,Dane Levine,7131,8919313,2,16,848,6,Talon Harris,Auto Loan,17489355,Withdrawn,Business,Interest Bearing,90653734
961,4/15/2023,Alaska,Chadwick Hamilton,7684,6597242,1,19,189,2,Jaime Larson,Auto Loan,77244690,Withdrawn,Business,Interest Bearing,96489495
962,1/30/2022,California,Lucius Walker,4491,3302981,4,9,981,3,Dean England,Auto Loan,10379631,Withdrawn,Business,Interest Bearing,65319731
963,8/28/2023,Tennessee,Isaac Carver,8177,4090819,0,24,822,5,Odysseus Whitney,Auto Loan,34770912,Withdrawn,Business,Interest Bearing,89445957
964,1/19/2022,Michigan,Emmanuel Mccarthy,1950,4919934,2,11,465,5,Coby Burris,Auto Loan,9085621,Withdrawn,Business,Interest Bearing,90427924
965,3/15/2023,Arizona,Edan Martinez,3054,9115726,0,1,728,4,Jael Gilmore,Auto Loan,57518396,Withdrawn,Business,Interest Bearing,66497043
966,7/23/2023,Michigan,Raja Fulton,8220,4097296,1,21,99,1,Jin Nunez,Auto Loan,12316586,Withdrawn,Business,Interest Bearing,91725003
967,1/31/2023,Tennessee,Hedy Mcdaniel,5694,1864206,4,1,1104,7,Samantha Garcia,Auto Loan,43892057,Withdrawn,Business,Interest Bearing,89606373
968,3/11/2022,Nevada,Gail Knox,4897,4273602,2,16,184,2,Veda Melendez,Auto Loan,12609198,Withdrawn,Business,Interest Bearing,61992005
969,1/4/2023,Florida,Ronan Madden,8777,8858390,1,2,1208,6,Dean England,Auto Loan,19318659,Withdrawn,Business,Interest Bearing,90594879
970,5/3/2022,Nevada,Shad Green,6327,2985042,3,23,661,2,Odysseus Whitney,Auto Loan,41943323,Withdrawn,Business,Interest Bearing,92364077
971,10/17/2022,California,Boris Mendez,4049,2689231,4,1,279,2,Coby Burris,Auto Loan,26706898,Withdrawn,Business,Interest Bearing,84583732
972,4/19/2022,Iowa,Lyle Sellers,5542,3074321,3,15,64,5,Jael Gilmore,Auto Loan,63940509,Withdrawn,Business,Interest Bearing,73885395
973,9/16/2022,Hawaii,Magee Carson,6868,1586132,4,5,1411,2,Jin Nunez,Auto Loan,23936514,Withdrawn,Business,Interest Bearing,72347339
974,11/13/2022,Louisiana,Mara Bush,6086,9502542,1,12,1491,6,Samantha Garcia,Auto Loan,72627478,Withdrawn,Business,Interest Bearing,97254785
975,12/28/2022,Kansas,Fitzgerald Valdez,6010,7952038,4,22,119,8,Veda Melendez,Auto Loan,85238740,Withdrawn,Business,Interest Bearing,69000683
976,12/1/2022,Virginia,Chaim Rocha,1380,8232597,1,10,634,7,Meghan Small,Auto Loan,49063618,Withdrawn,Business,Interest Bearing,61452289
977,1/26/2023,Alabama,Rana Bell,5060,7022938,4,21,507,2,Dominique Vargas,Auto Loan,23348117,Withdrawn,Business,Interest Bearing,64369106
978,7/15/2022,Tennessee,Shelby Lindsay,2442,7615083,5,13,926,6,Wang Pearson,Auto Loan,10007322,Withdrawn,Business,Interest Bearing,75717683
979,11/11/2022,Utah,Kaitlin Russell,1456,2102616,3,24,690,4,Tanisha Mccray,Auto Loan,30229051,Withdrawn,Business,Interest Bearing,67655347
980,11/3/2022,Connecticut,Carter White,3047,8739016,1,16,463,8,Samuel Manning,Auto Loan,55618900,Withdrawn,Business,Interest Bearing,73787013
981,6/5/2022,Illinois,Leilani Odom,8479,1531915,4,4,343,7,Odette Pierce,Auto Loan,43207875,Withdrawn,Business,Interest Bearing,59927297
982,3/13/2022,Connecticut,Abbot Mooney,6233,3341891,0,15,1407,1,Talon Harris,Auto Loan,29507066,Withdrawn,Business,Interest Bearing,97387786
983,7/8/2022,Oregon,Gail Patterson,5929,9075755,5,22,784,4,Jaime Larson,Auto Loan,75440990,Withdrawn,Business,Interest Bearing,92568781
984,5/26/2022,Utah,Evan Kim,1454,7551143,1,5,497,3,Dean England,Auto Loan,11083689,Withdrawn,Consumer,Interest Bearing,60783401
985,2/1/2022,Michigan,Lucius Anderson,7312,3515864,2,8,542,2,Odysseus Whitney,Auto Loan,19337070,Withdrawn,Consumer,Interest Bearing,80589261
986,11/1/2022,Maine,Chester Church,5384,3790219,3,24,479,5,Coby Burris,Auto Loan,31637229,Withdrawn,Consumer,Interest Bearing,72765474
987,8/19/2023,Georgia,Nell Simpson,5744,3189902,3,19,456,4,Jael Gilmore,Auto Loan,75750107,Withdrawn,Consumer,Interest Bearing,74069462
988,1/30/2023,Washington,Dane Dixon,5962,8172659,2,9,604,4,Jin Nunez,Auto Loan,44751405,Withdrawn,Consumer,Interest Bearing,70188857
989,5/3/2023,Ohio,Aileen Ware,8956,2850525,2,20,621,4,Samantha Garcia,Auto Loan,38747685,Withdrawn,Consumer,Interest Bearing,95604509
990,1/17/2023,Kentucky,Breanna Walker,8050,2112975,4,1,556,4,Veda Melendez,Auto Loan,64853090,Withdrawn,Consumer,Interest Bearing,70296501
991,4/25/2022,Washington,Savannah Bond,5701,2997596,1,0,804,5,Dean England,Auto Loan,33131908,Withdrawn,Consumer,Interest Bearing,61055697
992,6/29/2023,Indiana,Adrienne Norman,3371,2413119,1,18,1407,1,Odysseus Whitney,Auto Loan,48243249,Withdrawn,Consumer,Interest Bearing,73458094
993,6/13/2023,Tennessee,Vivian Cline,3370,5393315,5,10,617,6,Coby Burris,Auto Loan,47999547,Withdrawn,Consumer,Interest Bearing,86998664
994,2/19/2023,Arizona,Yetta Hewitt,1925,4872127,4,1,1413,1,Jael Gilmore,Auto Loan,29345043,Withdrawn,Consumer,Interest Bearing,70386060
995,5/1/2023,Michigan,Catherine Floyd,2426,2309591,3,7,599,4,Jin Nunez,Auto Loan,8476202,Withdrawn,Consumer,Interest Bearing,57909573
996,1/17/2022,Colorado,Priscilla Clements,8999,9331655,3,17,620,0,Samantha Garcia,Auto Loan,32367597,Withdrawn,Consumer,Interest Bearing,59444193
997,5/9/2022,Maine,Marny Johnston,6217,7013690,0,12,1495,7,Veda Melendez,Auto Loan,47958287,Withdrawn,Consumer,Interest Bearing,78528243
998,9/3/2022,Nevada,Galena Serrano,7066,6495318,1,3,1338,4,Meghan Small,Auto Loan,32098016,Withdrawn,Consumer,Interest Bearing,59648001
999,8/10/2022,Arizona,Mira Hatfield,5292,9037375,2,9,1264,4,Dominique Vargas,Auto Loan,45087879,Withdrawn,Consumer,Interest Bearing,90008575
1000,1/10/2023,Missouri,Yoshi Huff,7993,6457084,1,20,1225,7,Wang Pearson,Auto Loan,35596177,Withdrawn,Consumer,Interest Bearing,60152682
